Industry,Date,County,High Wage Count,Employment Count,Cost of Living
broadcasting except internet,2018-02-01,Los Angeles,2602,5600.0,77533
broadcasting except internet,2018-03-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-03-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-03-01,Los Angeles,8549,18400.0,77533
broadcasting except internet,2018-03-01,Los Angeles,8549,18400.0,77533
broadcasting except internet,2018-03-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-03-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-04-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-04-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-04-01,Los Angeles,8503,18300.0,77533
broadcasting except internet,2018-04-01,Los Angeles,8503,18300.0,77533
broadcasting except internet,2018-04-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-04-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-05-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-05-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-05-01,Los Angeles,8410,18100.0,77533
broadcasting except internet,2018-05-01,Los Angeles,8410,18100.0,77533
broadcasting except internet,2018-05-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-05-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-06-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-06-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-06-01,Los Angeles,8503,18300.0,77533
broadcasting except internet,2018-06-01,Los Angeles,8503,18300.0,77533
broadcasting except internet,2018-06-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-06-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-07-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-07-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-07-01,Los Angeles,8410,18100.0,77533
broadcasting except internet,2018-07-01,Los Angeles,8410,18100.0,77533
broadcasting except internet,2018-07-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-07-01,Los Angeles,2555,5500.0,77533
broadcasting except internet,2018-08-01,Los Angeles,2602,5600.0,77533
broadcasting except internet,2018-08-01,Los Angeles,2602,5600.0,77533
broadcasting except internet,2018-08-01,Los Angeles,8503,18300.0,77533
broadcasting except internet,2018-08-01,Los Angeles,8503,18300.0,77533
broadcasting except internet,2018-08-01,Los Angeles,2602,5600.0,77533
broadcasting except internet,2018-08-01,Los Angeles,2602,5600.0,77533
broadcasting except internet,2018-09-01,Los Angeles,2694,5800.0,77533
broadcasting except internet,2018-09-01,Los Angeles,2694,5800.0,77533
broadcasting except internet,2018-09-01,Los Angeles,8642,18600.0,77533
broadcasting except internet,2018-09-01,Los Angeles,8642,18600.0,77533
broadcasting except internet,2018-09-01,Los Angeles,2694,5800.0,77533
broadcasting except internet,2018-09-01,Los Angeles,2694,5800.0,77533
broadcasting except internet,2018-10-01,Los Angeles,2648,5700.0,77533
broadcasting except internet,2018-10-01,Los Angeles,2648,5700.0,77533
broadcasting except internet,2018-10-01,Los Angeles,8688,18700.0,77533
broadcasting except internet,2018-10-01,Los Angeles,8688,18700.0,77533
broadcasting except internet,2018-10-01,Los Angeles,2648,5700.0,77533
broadcasting except internet,2018-10-01,Los Angeles,2648,5700.0,77533
broadcasting except internet,2018-11-01,Los Angeles,2741,5900.0,77533
broadcasting except internet,2018-11-01,Los Angeles,2741,5900.0,77533
broadcasting except internet,2018-11-01,Los Angeles,8781,18900.0,77533
broadcasting except internet,2018-11-01,Los Angeles,8781,18900.0,77533
broadcasting except internet,2018-11-01,Los Angeles,2741,5900.0,77533
broadcasting except internet,2018-11-01,Los Angeles,2741,5900.0,77533
broadcasting except internet,2018-12-01,Los Angeles,2694,5800.0,77533
broadcasting except internet,2018-12-01,Los Angeles,2694,5800.0,77533
broadcasting except internet,2018-12-01,Los Angeles,8735,18800.0,77533
broadcasting except internet,2018-12-01,Los Angeles,8735,18800.0,77533
broadcasting except internet,2018-12-01,Los Angeles,2694,5800.0,77533
broadcasting except internet,2018-12-01,Los Angeles,2694,5800.0,77533
business support services,2018-01-01,Los Angeles,905,15000.0,77533
business support services,2018-01-01,Los Angeles,905,15000.0,77533
business support services,2018-02-01,Los Angeles,905,15000.0,77533
business support services,2018-02-01,Los Angeles,905,15000.0,77533
business support services,2018-03-01,Los Angeles,899,14900.0,77533
business support services,2018-03-01,Los Angeles,899,14900.0,77533
business support services,2018-04-01,Los Angeles,924,15300.0,77533
business support services,2018-04-01,Los Angeles,924,15300.0,77533
business support services,2018-05-01,Los Angeles,917,15200.0,77533
business support services,2018-05-01,Los Angeles,917,15200.0,77533
business support services,2018-06-01,Los Angeles,905,15000.0,77533
business support services,2018-06-01,Los Angeles,905,15000.0,77533
business support services,2018-07-01,Los Angeles,911,15100.0,77533
business support services,2018-07-01,Los Angeles,911,15100.0,77533
business support services,2018-08-01,Los Angeles,911,15100.0,77533
business support services,2018-08-01,Los Angeles,911,15100.0,77533
business support services,2018-09-01,Los Angeles,905,15000.0,77533
business support services,2018-09-01,Los Angeles,905,15000.0,77533
business support services,2018-10-01,Los Angeles,930,15400.0,77533
business support services,2018-10-01,Los Angeles,930,15400.0,77533
business support services,2018-11-01,Los Angeles,948,15700.0,77533
business support services,2018-11-01,Los Angeles,948,15700.0,77533
business support services,2018-12-01,Los Angeles,924,15300.0,77533
business support services,2018-12-01,Los Angeles,924,15300.0,77533
child day care services,2018-01-01,Los Angeles,292,19200.0,77533
child day care services,2018-01-01,Los Angeles,292,19200.0,77533
child day care services,2018-02-01,Los Angeles,295,19400.0,77533
child day care services,2018-02-01,Los Angeles,295,19400.0,77533
child day care services,2018-03-01,Los Angeles,295,19400.0,77533
child day care services,2018-03-01,Los Angeles,295,19400.0,77533
child day care services,2018-04-01,Los Angeles,300,19700.0,77533
child day care services,2018-04-01,Los Angeles,300,19700.0,77533
child day care services,2018-05-01,Los Angeles,300,19700.0,77533
child day care services,2018-05-01,Los Angeles,300,19700.0,77533
child day care services,2018-06-01,Los Angeles,292,19200.0,77533
child day care services,2018-06-01,Los Angeles,292,19200.0,77533
child day care services,2018-07-01,Los Angeles,269,17700.0,77533
child day care services,2018-07-01,Los Angeles,269,17700.0,77533
child day care services,2018-08-01,Los Angeles,291,19100.0,77533
child day care services,2018-08-01,Los Angeles,291,19100.0,77533
child day care services,2018-09-01,Los Angeles,298,19600.0,77533
child day care services,2018-09-01,Los Angeles,298,19600.0,77533
child day care services,2018-10-01,Los Angeles,301,19800.0,77533
child day care services,2018-10-01,Los Angeles,301,19800.0,77533
child day care services,2018-11-01,Los Angeles,303,19900.0,77533
child day care services,2018-11-01,Los Angeles,303,19900.0,77533
child day care services,2018-12-01,Los Angeles,301,19800.0,77533
child day care services,2018-12-01,Los Angeles,301,19800.0,77533
colleges universities and professional schools including junior colleges,2018-01-01,Los Angeles,16422,72400.0,77533
colleges universities and professional schools including junior colleges,2018-01-01,Los Angeles,16422,72400.0,77533
colleges universities and professional schools including junior colleges,2018-02-01,Los Angeles,17171,75700.0,77533
colleges universities and professional schools including junior colleges,2018-02-01,Los Angeles,17171,75700.0,77533
colleges universities and professional schools including junior colleges,2018-03-01,Los Angeles,17125,75500.0,77533
colleges universities and professional schools including junior colleges,2018-03-01,Los Angeles,17125,75500.0,77533
colleges universities and professional schools including junior colleges,2018-04-01,Los Angeles,17148,75600.0,77533
colleges universities and professional schools including junior colleges,2018-04-01,Los Angeles,17148,75600.0,77533
colleges universities and professional schools including junior colleges,2018-05-01,Los Angeles,16467,72600.0,77533
colleges universities and professional schools including junior colleges,2018-05-01,Los Angeles,16467,72600.0,77533
colleges universities and professional schools including junior colleges,2018-06-01,Los Angeles,15175,66900.0,77533
colleges universities and professional schools including junior colleges,2018-06-01,Los Angeles,15175,66900.0,77533
colleges universities and professional schools including junior colleges,2018-07-01,Los Angeles,14154,62400.0,77533
colleges universities and professional schools including junior colleges,2018-07-01,Los Angeles,14154,62400.0,77533
colleges universities and professional schools including junior colleges,2018-08-01,Los Angeles,14471,63800.0,77533
colleges universities and professional schools including junior colleges,2018-08-01,Los Angeles,14471,63800.0,77533
colleges universities and professional schools including junior colleges,2018-09-01,Los Angeles,16014,70600.0,77533
colleges universities and professional schools including junior colleges,2018-09-01,Los Angeles,16014,70600.0,77533
colleges universities and professional schools including junior colleges,2018-10-01,Los Angeles,16966,74800.0,77533
colleges universities and professional schools including junior colleges,2018-10-01,Los Angeles,16966,74800.0,77533
colleges universities and professional schools including junior colleges,2018-11-01,Los Angeles,17057,75200.0,77533
colleges universities and professional schools including junior colleges,2018-11-01,Los Angeles,17057,75200.0,77533
colleges universities and professional schools including junior colleges,2018-12-01,Los Angeles,17148,75600.0,77533
colleges universities and professional schools including junior colleges,2018-12-01,Los Angeles,17148,75600.0,77533
computer systems design and related services,2018-01-01,Los Angeles,15039,35200.0,77533
computer systems design and related services,2018-01-01,Los Angeles,15039,35200.0,77533
computer systems design and related services,2018-02-01,Los Angeles,15210,35600.0,77533
computer systems design and related services,2018-02-01,Los Angeles,15210,35600.0,77533
computer systems design and related services,2018-03-01,Los Angeles,15125,35400.0,77533
computer systems design and related services,2018-03-01,Los Angeles,15125,35400.0,77533
computer systems design and related services,2018-04-01,Los Angeles,15723,36800.0,77533
computer systems design and related services,2018-04-01,Los Angeles,15723,36800.0,77533
computer systems design and related services,2018-05-01,Los Angeles,15808,37000.0,77533
computer systems design and related services,2018-05-01,Los Angeles,15808,37000.0,77533
computer systems design and related services,2018-06-01,Los Angeles,15851,37100.0,77533
computer systems design and related services,2018-06-01,Los Angeles,15851,37100.0,77533
computer systems design and related services,2018-07-01,Los Angeles,16321,38200.0,77533
computer systems design and related services,2018-07-01,Los Angeles,16321,38200.0,77533
computer systems design and related services,2018-08-01,Los Angeles,16406,38400.0,77533
computer systems design and related services,2018-08-01,Los Angeles,16406,38400.0,77533
computer systems design and related services,2018-09-01,Los Angeles,16278,38100.0,77533
computer systems design and related services,2018-09-01,Los Angeles,16278,38100.0,77533
computer systems design and related services,2018-10-01,Los Angeles,16705,39100.0,77533
computer systems design and related services,2018-10-01,Los Angeles,16705,39100.0,77533
computer systems design and related services,2018-11-01,Los Angeles,16834,39400.0,77533
computer systems design and related services,2018-11-01,Los Angeles,16834,39400.0,77533
computer systems design and related services,2018-12-01,Los Angeles,16834,39400.0,77533
computer systems design and related services,2018-12-01,Los Angeles,16834,39400.0,77533
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2018-01-01,Los Angeles,4484,40800.0,77533
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2018-01-01,Los Angeles,4484,40800.0,77533
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2018-01-01,Los Angeles,1571,14300.0,77533
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2018-01-01,Los Angeles,1571,14300.0,77533
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2018-01-01,Los Angeles,2253,20500.0,77533
